area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;110150;007202;063;03;1;2;2;2;2;2;2;3;3;3;2;3;2;2;2;2;2;1113;359,625156836148;110150007202;11015000720206303;110150007202063031;202605
1;110150;007202;063;04;1;2;2;1;2;2;2;2;3;2;2;2;2;3;2;3;2;1113;359,625156836148;110150007202;11015000720206304;110150007202063041;202605
1;110150;007202;063;05;1;3;2;2;2;2;2;3;2;3;2;2;2;3;3;3;3;1113;359,625156836148;110150007202;11015000720206305;110150007202063051;202605
1;110150;007202;063;06;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1113;359,625156836148;110150007202;11015000720206306;110150007202063061;202605
1;110150;007202;063;07;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1113;359,625156836148;110150007202;11015000720206307;110150007202063071;202605
1;110150;007202;063;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1113;359,625156836148;110150007202;11015000720206308;110150007202063081;202605
1;110150;007803;081;01;1;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;3;1111;515,679590694857;110150007803;11015000780308101;110150007803081011;202605
1;110150;007803;081;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1111;515,679590694857;110150007803;11015000780308102;110150007803081021;202605
1;110150;007803;081;03;1;3;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;1111;515,679590694857;110150007803;11015000780308103;110150007803081031;202605
1;110150;007803;081;04;1;3;2;2;2;2;2;3;2;3;2;2;2;3;3;3;3;1111;515,679590694857;110150007803;11015000780308104;110150007803081041;202605
1;110150;007803;081;05;1;2;2;2;2;2;2;3;2;3;2;2;2;3;2;3;2;1111;515,679590694857;110150007803;11015000780308105;110150007803081051;202605
1;110150;007803;081;06;1;1;1;2;3;3;3;3;3;3;3;3;3;3;2;3;3;1111;515,679590694857;110150007803;11015000780308106;110150007803081061;202605
1;110150;007803;081;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1111;515,679590694857;110150007803;11015000780308107;110150007803081071;202605
1;110150;009303;066;01;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1113;150,483910618921;110150009303;11015000930306601;110150009303066011;202605
1;110150;009303;066;02;1;2;2;2;2;2;2;3;2;2;2;3;2;3;2;2;2;1113;150,483910618921;110150009303;11015000930306602;110150009303066021;202605
1;110150;009303;066;03;1;1;1;1;1;1;1;2;2;1;1;2;2;3;2;2;2;1113;150,483910618921;110150009303;11015000930306603;110150009303066031;202605
1;110150;009303;066;04;1;3;3;1;1;1;1;3;3;3;3;3;2;3;3;3;3;1113;150,483910618921;110150009303;11015000930306604;110150009303066041;202605
1;110150;009303;066;05;1;2;2;1;2;2;2;2;2;3;3;3;3;3;2;2;3;1113;150,483910618921;110150009303;11015000930306605;110150009303066051;202605
1;110150;009303;066;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1113;150,483910618921;110150009303;11015000930306606;110150009303066061;202605
1;110150;009303;066;07;1;2;2;1;3;2;2;3;3;3;2;3;3;2;3;2;2;1113;150,483910618921;110150009303;11015000930306607;110150009303066071;202605
1;110150;019102;083;01;1;2;2;1;2;2;2;2;2;3;3;3;3;2;2;2;2;1113;215,799090601565;110150019102;11015001910208301;110150019102083011;202605
1;110150;019102;083;02;1;2;1;2;3;3;3;3;3;3;3;3;3;2;2;2;2;1113;215,799090601565;110150019102;11015001910208302;110150019102083021;202605
1;110150;019102;083;03;1;2;2;1;2;3;3;3;3;3;3;2;3;2;2;2;2;1113;215,799090601565;110150019102;11015001910208303;110150019102083031;202605
1;110150;019102;083;04;1;3;3;3;3;3;3;2;3;2;3;2;3;3;2;3;3;1113;215,799090601565;110150019102;11015001910208304;110150019102083041;202605
1;110150;019102;083;05;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1113;215,799090601565;110150019102;11015001910208305;110150019102083051;202605
1;110150;019102;083;06;1;2;2;1;2;2;2;2;3;3;3;2;2;1;3;3;1;1113;215,799090601565;110150019102;11015001910208306;110150019102083061;202605
1;110150;019102;083;09;1;2;2;1;2;2;2;2;2;3;3;3;3;3;2;2;2;1113;215,799090601565;110150019102;11015001910208309;110150019102083091;202605
1;110150;021303;066;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1113;88,3618267096774;110150021303;11015002130306601;110150021303066011;202605
1;110150;021303;066;02;1;2;2;1;2;2;2;2;2;3;3;3;3;3;2;2;2;1113;88,3618267096774;110150021303;11015002130306602;110150021303066021;202605
1;110150;021303;066;03;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1113;88,3618267096774;110150021303;11015002130306603;110150021303066031;202605
1;110150;021303;066;04;1;2;2;1;2;2;2;2;3;3;3;3;3;3;2;2;2;1113;88,3618267096774;110150021303;11015002130306604;110150021303066041;202605
1;110150;021303;066;05;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1113;88,3618267096774;110150021303;11015002130306605;110150021303066051;202605
1;110150;021303;066;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1113;88,3618267096774;110150021303;11015002130306606;110150021303066061;202605
1;110150;021303;066;07;1;2;3;2;3;3;3;3;3;3;3;3;3;2;1;2;2;1113;88,3618267096774;110150021303;11015002130306607;110150021303066071;202605
1;110150;021806;081;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1113;515,467693138382;110150021806;11015002180608101;110150021806081011;202605
1;110150;021806;081;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1113;515,467693138382;110150021806;11015002180608102;110150021806081021;202605
1;110150;021806;081;03;1;2;2;2;2;2;3;2;2;2;2;2;2;1;1;3;2;1113;515,467693138382;110150021806;11015002180608103;110150021806081031;202605
1;110150;021806;081;04;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;3;1113;515,467693138382;110150021806;11015002180608104;110150021806081041;202605
1;110150;021806;081;05;1;2;2;1;3;1;2;3;1;2;3;3;3;1;1;2;2;1113;515,467693138382;110150021806;11015002180608105;110150021806081051;202605
1;110150;021806;081;06;1;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;1113;515,467693138382;110150021806;11015002180608106;110150021806081061;202605
1;110150;021806;081;07;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1113;515,467693138382;110150021806;11015002180608107;110150021806081071;202605
1;110150;027205;081;01;1;2;3;2;2;2;2;2;3;2;2;2;2;2;2;3;3;1112;237,096034109284;110150027205;11015002720508101;110150027205081011;202605
1;110150;027205;081;02;1;2;2;2;2;1;2;2;2;2;2;3;3;3;2;2;2;1112;237,096034109284;110150027205;11015002720508102;110150027205081021;202605
1;110150;027205;081;03;1;2;3;1;3;2;2;2;2;2;3;3;2;3;2;2;2;1112;237,096034109284;110150027205;11015002720508103;110150027205081031;202605
1;110150;027205;081;04;1;2;2;2;2;2;2;3;2;2;3;2;3;1;2;3;3;1112;237,096034109284;110150027205;11015002720508104;110150027205081041;202605
1;110150;027205;081;05;1;3;2;2;2;2;3;2;2;2;2;2;2;3;3;3;2;1112;237,096034109284;110150027205;11015002720508105;110150027205081051;202605
1;110150;027205;081;06;1;2;2;1;2;3;3;3;3;3;3;3;3;3;2;2;3;1112;237,096034109284;110150027205;11015002720508106;110150027205081061;202605
1;110150;027205;081;09;1;2;2;1;3;2;2;2;2;2;2;2;2;3;2;2;2;1112;237,096034109284;110150027205;11015002720508109;110150027205081091;202605
1;110150;027504;066;01;1;2;3;2;3;3;3;2;3;2;2;3;2;2;1;3;2;1112;328,760766797825;110150027504;11015002750406601;110150027504066011;202605
1;110150;027504;066;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1112;328,760766797825;110150027504;11015002750406602;110150027504066021;202605
1;110150;027504;066;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1112;328,760766797825;110150027504;11015002750406603;110150027504066031;202605
1;110150;027504;066;04;1;3;2;2;2;2;2;2;2;3;2;3;2;3;2;3;2;1112;328,760766797825;110150027504;11015002750406604;110150027504066041;202605
1;110150;027504;066;05;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1112;328,760766797825;110150027504;11015002750406605;110150027504066051;202605
1;110150;027504;066;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1112;328,760766797825;110150027504;11015002750406606;110150027504066061;202605
1;110150;027504;066;07;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1112;328,760766797825;110150027504;11015002750406607;110150027504066071;202605
2;110154;000101;063;01;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1122;287,814050750315;110154000101;11015400010106301;110154000101063011;202605
2;110154;000101;063;02;1;2;1;3;3;1;2;3;2;2;2;2;2;1;1;3;2;1122;287,814050750315;110154000101;11015400010106302;110154000101063021;202605
2;110154;000101;063;03;1;2;2;1;3;3;3;2;3;3;3;3;3;2;3;2;3;1122;287,814050750315;110154000101;11015400010106303;110154000101063031;202605
2;110154;000101;063;04;1;3;3;3;2;3;2;3;2;3;2;3;2;3;2;3;3;1122;287,814050750315;110154000101;11015400010106304;110154000101063041;202605
2;110154;000101;063;05;1;2;2;1;3;2;3;2;2;2;3;2;2;2;3;2;3;1122;287,814050750315;110154000101;11015400010106305;110154000101063051;202605
2;110154;000101;063;06;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;1;1122;287,814050750315;110154000101;11015400010106306;110154000101063061;202605
2;110154;000101;063;07;1;3;2;2;3;2;3;2;3;2;3;2;3;1;2;3;3;1122;287,814050750315;110154000101;11015400010106307;110154000101063071;202605
2;110156;000105;081;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1123;356,384134342096;110156000105;11015600010508101;110156000105081011;202605
2;110156;000105;081;02;1;2;2;2;2;2;2;3;2;3;2;2;2;3;2;3;2;1123;356,384134342096;110156000105;11015600010508102;110156000105081021;202605
2;110156;000105;081;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1123;356,384134342096;110156000105;11015600010508103;110156000105081031;202605
2;110156;000105;081;04;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1123;356,384134342096;110156000105;11015600010508104;110156000105081041;202605
2;110156;000105;081;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1123;356,384134342096;110156000105;11015600010508105;110156000105081051;202605
2;110156;000105;081;06;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1123;356,384134342096;110156000105;11015600010508106;110156000105081061;202605
2;110156;000105;081;07;1;3;3;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1123;356,384134342096;110156000105;11015600010508107;110156000105081071;202605
2;110156;901401;081;01;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1122;597,819027347241;110156901401;11015690140108101;110156901401081011;202605
2;110156;901401;081;02;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1122;597,819027347241;110156901401;11015690140108102;110156901401081021;202605
2;110156;901401;081;03;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;3;3;1122;597,819027347241;110156901401;11015690140108103;110156901401081031;202605
2;110156;901401;081;04;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1122;597,819027347241;110156901401;11015690140108104;110156901401081041;202605
2;110156;901401;081;05;1;2;2;3;3;3;3;3;3;3;3;3;3;2;2;3;3;1122;597,819027347241;110156901401;11015690140108105;110156901401081051;202605
2;110156;901401;081;06;1;3;2;1;2;1;1;3;3;3;3;3;3;3;3;3;1;1122;597,819027347241;110156901401;11015690140108106;110156901401081061;202605
2;110156;901401;081;07;1;2;2;3;3;3;3;3;2;2;2;2;3;2;1;3;2;1122;597,819027347241;110156901401;11015690140108107;110156901401081071;202605
2;110157;900301;083;01;1;3;3;3;2;2;2;3;2;3;3;3;3;2;2;3;3;1121;195,910560461744;110157900301;11015790030108301;110157900301083011;202605
2;110157;900301;083;02;1;2;3;1;3;2;3;3;2;2;3;3;2;3;2;2;2;1121;195,910560461744;110157900301;11015790030108302;110157900301083021;202605
2;110157;900301;083;04;1;2;3;2;2;3;3;3;2;3;2;3;2;2;2;3;3;1121;195,910560461744;110157900301;11015790030108304;110157900301083041;202605
2;110157;900301;083;07;1;2;3;1;3;3;2;2;3;2;2;3;2;3;2;2;2;1121;195,910560461744;110157900301;11015790030108307;110157900301083071;202605
2;110157;900301;083;08;1;2;3;2;3;2;3;3;3;2;3;2;3;2;3;3;3;1121;195,910560461744;110157900301;11015790030108308;110157900301083081;202605
2;110157;900301;083;09;1;2;3;2;3;3;3;2;3;3;3;3;2;3;2;3;3;1121;195,910560461744;110157900301;11015790030108309;110157900301083091;202605
2;110157;900301;083;10;1;2;2;1;2;2;2;3;3;3;2;3;2;3;2;3;2;1121;195,910560461744;110157900301;11015790030108310;110157900301083101;202605
2;110157;901101;066;01;1;2;2;2;2;3;2;2;1;2;1;2;3;3;2;3;3;1121;3368,68178203381;110157901101;11015790110106601;110157901101066011;202605
2;110157;901101;066;02;1;2;3;2;3;2;2;2;2;2;3;2;3;2;3;3;3;1121;3368,68178203381;110157901101;11015790110106602;110157901101066021;202605
2;110157;901101;066;03;1;2;3;2;3;2;3;2;3;3;2;3;2;3;3;3;3;1121;3368,68178203381;110157901101;11015790110106603;110157901101066031;202605
2;110157;901101;066;04;1;3;3;2;1;2;1;1;2;2;3;3;3;3;2;3;2;1121;3368,68178203381;110157901101;11015790110106604;110157901101066041;202605
2;110157;901101;066;05;1;3;3;1;3;3;3;3;3;3;3;3;2;3;3;3;3;1121;3368,68178203381;110157901101;11015790110106605;110157901101066051;202605
2;110157;901101;066;06;1;1;2;2;2;3;2;3;3;2;3;2;3;3;2;3;2;1121;3368,68178203381;110157901101;11015790110106606;110157901101066061;202605
2;110157;901101;066;06;2;3;2;2;3;2;3;2;3;3;3;2;2;3;2;3;2;1121;3368,68178203381;110157901101;11015790110106606;110157901101066062;202605
2;110157;901101;066;07;1;2;2;3;1;2;2;3;2;3;2;2;3;2;2;2;2;1121;3368,68178203381;110157901101;11015790110106607;110157901101066071;202605
1;110250;000302;063;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1112;168,284180836055;110250000302;11025000030206301;110250000302063011;202605
1;110250;000302;063;02;1;2;2;1;3;3;3;3;3;3;3;2;2;3;2;2;2;1112;168,284180836055;110250000302;11025000030206302;110250000302063021;202605
1;110250;000302;063;03;1;3;2;1;2;2;2;2;2;3;2;2;2;3;2;3;3;1112;168,284180836055;110250000302;11025000030206303;110250000302063031;202605
1;110250;000302;063;04;1;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;1112;168,284180836055;110250000302;11025000030206304;110250000302063041;202605
1;110250;000302;063;05;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1112;168,284180836055;110250000302;11025000030206305;110250000302063051;202605
1;110250;000302;063;06;1;2;2;1;1;2;2;2;2;2;2;2;2;3;2;2;2;1112;168,284180836055;110250000302;11025000030206306;110250000302063061;202605
1;110250;000302;063;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1112;168,284180836055;110250000302;11025000030206307;110250000302063071;202605
1;110250;000802;083;02;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;3;1113;70,0618032787515;110250000802;11025000080208302;110250000802083021;202605
1;110250;000802;083;03;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1113;70,0618032787515;110250000802;11025000080208303;110250000802083031;202605
1;110250;000802;083;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1113;70,0618032787515;110250000802;11025000080208304;110250000802083041;202605
1;110250;000802;083;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1;1113;70,0618032787515;110250000802;11025000080208306;110250000802083061;202605
1;110250;000802;083;07;1;2;3;3;3;2;2;2;2;2;2;2;2;3;2;2;2;1113;70,0618032787515;110250000802;11025000080208307;110250000802083071;202605
1;110250;000802;083;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1113;70,0618032787515;110250000802;11025000080208308;110250000802083081;202605
1;110250;000802;083;09;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;2;1113;70,0618032787515;110250000802;11025000080208309;110250000802083091;202605
1;110250;001404;063;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1111;137,905801143213;110250001404;11025000140406301;110250001404063011;202605
1;110250;001404;063;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1111;137,905801143213;110250001404;11025000140406302;110250001404063021;202605
1;110250;001404;063;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1111;137,905801143213;110250001404;11025000140406303;110250001404063031;202605
1;110250;001404;063;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1111;137,905801143213;110250001404;11025000140406304;110250001404063041;202605
1;110250;001404;063;05;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;1111;137,905801143213;110250001404;11025000140406305;110250001404063051;202605
1;110250;001404;063;06;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1111;137,905801143213;110250001404;11025000140406306;110250001404063061;202605
1;110250;001404;063;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1111;137,905801143213;110250001404;11025000140406307;110250001404063071;202605
1;110250;001605;083;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1111;355,089000642883;110250001605;11025000160508302;110250001605083021;202605
1;110250;001605;083;04;1;2;2;1;2;3;3;3;3;3;3;3;3;2;2;2;2;1111;355,089000642883;110250001605;11025000160508304;110250001605083041;202605
1;110250;001605;083;05;1;2;2;1;2;3;2;2;2;2;2;2;2;2;2;2;2;1111;355,089000642883;110250001605;11025000160508305;110250001605083051;202605
1;110250;001605;083;06;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1111;355,089000642883;110250001605;11025000160508306;110250001605083061;202605
1;110250;001605;083;07;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;1111;355,089000642883;110250001605;11025000160508307;110250001605083071;202605
1;110250;001605;083;08;1;2;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;1111;355,089000642883;110250001605;11025000160508308;110250001605083081;202605
1;110250;001605;083;09;1;2;2;1;2;2;2;2;2;2;2;3;2;3;2;2;2;1111;355,089000642883;110250001605;11025000160508309;110250001605083091;202605
1;110250;002006;081;01;1;2;2;1;1;2;2;2;2;2;3;2;2;3;3;3;3;1112;225,541998070397;110250002006;11025000200608101;110250002006081011;202605
1;110250;002006;081;02;1;3;3;1;1;2;2;2;2;2;2;2;2;2;2;3;2;1112;225,541998070397;110250002006;11025000200608102;110250002006081021;202605
1;110250;002006;081;03;1;3;1;1;2;2;2;2;2;2;2;2;2;3;3;3;2;1112;225,541998070397;110250002006;11025000200608103;110250002006081031;202605
1;110250;002006;081;05;1;2;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1112;225,541998070397;110250002006;11025000200608105;110250002006081051;202605
1;110250;002006;081;06;1;2;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1112;225,541998070397;110250002006;11025000200608106;110250002006081061;202605
1;110250;002006;081;07;1;3;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;1112;225,541998070397;110250002006;11025000200608107;110250002006081071;202605
1;110250;002006;081;09;1;3;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1112;225,541998070397;110250002006;11025000200608109;110250002006081091;202605
1;110350;000405;081;01;1;2;2;1;3;3;2;2;3;3;3;3;3;3;2;3;2;1111;294,816021540613;110350000405;11035000040508101;110350000405081011;202605
1;110350;000405;081;02;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1111;294,816021540613;110350000405;11035000040508102;110350000405081021;202605
1;110350;000405;081;03;1;3;3;2;3;2;3;2;3;2;3;2;3;2;3;3;3;1111;294,816021540613;110350000405;11035000040508103;110350000405081031;202605
1;110350;000405;081;04;1;2;3;1;3;3;2;3;2;3;2;3;2;3;3;3;3;1111;294,816021540613;110350000405;11035000040508104;110350000405081041;202605
1;110350;000405;081;05;1;2;3;1;3;3;2;2;3;2;3;3;3;2;3;2;2;1111;294,816021540613;110350000405;11035000040508105;110350000405081051;202605
1;110350;000405;081;06;1;2;2;1;2;3;3;3;3;3;3;3;3;3;3;2;2;1111;294,816021540613;110350000405;11035000040508106;110350000405081061;202605
1;110350;000405;081;07;1;2;2;1;3;2;2;3;3;3;2;3;3;3;2;2;2;1111;294,816021540613;110350000405;11035000040508107;110350000405081071;202605
1;110350;002706;063;01;1;3;2;1;2;2;2;3;3;2;2;2;2;3;2;2;2;1111;577,830681745809;110350002706;11035000270606301;110350002706063011;202605
1;110350;002706;063;02;1;2;2;1;2;3;2;2;2;3;2;3;2;3;2;2;3;1111;577,830681745809;110350002706;11035000270606302;110350002706063021;202605
1;110350;002706;063;03;1;2;3;1;3;3;2;3;3;3;3;2;3;3;3;2;3;1111;577,830681745809;110350002706;11035000270606303;110350002706063031;202605
1;110350;002706;063;04;1;2;2;2;3;2;3;3;2;3;2;3;2;3;2;3;3;1111;577,830681745809;110350002706;11035000270606304;110350002706063041;202605
1;110350;002706;063;05;1;2;2;1;3;3;3;3;2;2;2;3;2;2;3;3;3;1111;577,830681745809;110350002706;11035000270606305;110350002706063051;202605
1;110350;002706;063;06;1;2;3;1;3;3;2;3;3;3;3;3;3;3;3;3;3;1111;577,830681745809;110350002706;11035000270606306;110350002706063061;202605
1;110350;002706;063;07;1;2;2;2;3;3;2;2;3;3;3;2;3;3;2;3;2;1111;577,830681745809;110350002706;11035000270606307;110350002706063071;202605
1;110850;000103;083;01;1;3;3;1;2;2;2;2;2;2;2;2;2;3;2;3;3;1112;1267,78718557208;110850000103;11085000010308301;110850000103083011;202605
1;110850;000103;083;02;1;3;3;1;2;2;3;2;3;2;2;2;2;3;3;3;3;1112;1267,78718557208;110850000103;11085000010308302;110850000103083021;202605
1;110850;000103;083;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1112;1267,78718557208;110850000103;11085000010308303;110850000103083031;202605
1;110850;000103;083;04;1;3;1;3;1;2;2;2;2;2;2;2;2;3;3;3;3;1112;1267,78718557208;110850000103;11085000010308304;110850000103083041;202605
1;110850;000103;083;05;1;3;2;1;2;3;2;2;2;3;2;2;2;3;2;2;2;1112;1267,78718557208;110850000103;11085000010308305;110850000103083051;202605
1;110850;000103;083;07;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1112;1267,78718557208;110850000103;11085000010308307;110850000103083071;202605
1;110850;000103;083;08;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;1112;1267,78718557208;110850000103;11085000010308308;110850000103083081;202605
2;110850;900201;066;01;1;3;3;1;2;2;2;2;2;2;2;2;2;1;2;2;3;1122;842,164284037366;110850900201;11085090020106601;110850900201066011;202605
2;110850;900201;066;02;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1122;842,164284037366;110850900201;11085090020106602;110850900201066021;202605
2;110850;900201;066;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1122;842,164284037366;110850900201;11085090020106603;110850900201066031;202605
2;110850;900201;066;04;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1122;842,164284037366;110850900201;11085090020106604;110850900201066041;202605
2;110850;900201;066;05;1;3;2;1;1;2;2;2;2;2;2;3;2;3;3;3;3;1122;842,164284037366;110850900201;11085090020106605;110850900201066051;202605
2;110850;900201;066;06;1;2;2;1;3;2;2;2;2;2;2;2;2;3;3;3;2;1122;842,164284037366;110850900201;11085090020106606;110850900201066061;202605
2;110850;900201;066;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1122;842,164284037366;110850900201;11085090020106607;110850900201066071;202605
1;110950;000301;066;01;1;3;2;2;3;3;3;3;2;2;3;2;3;3;2;3;3;1111;550,907585802489;110950000301;11095000030106601;110950000301066011;202605
1;110950;000301;066;02;1;2;2;2;1;2;1;2;3;3;3;3;2;2;2;3;3;1111;550,907585802489;110950000301;11095000030106602;110950000301066021;202605
1;110950;000301;066;03;1;2;2;2;3;2;2;2;2;2;3;3;3;3;3;2;3;1111;550,907585802489;110950000301;11095000030106603;110950000301066031;202605
1;110950;000301;066;04;1;3;2;2;3;2;3;3;3;3;2;3;2;3;2;3;3;1111;550,907585802489;110950000301;11095000030106604;110950000301066041;202605
1;110950;000301;066;06;1;3;3;2;3;2;3;3;3;3;2;3;2;2;2;3;3;1111;550,907585802489;110950000301;11095000030106606;110950000301066061;202605
1;110950;000301;066;07;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;1111;550,907585802489;110950000301;11095000030106607;110950000301066071;202605
1;110950;000301;066;08;1;2;2;3;2;3;2;3;3;2;1;3;2;1;1;2;3;1111;550,907585802489;110950000301;11095000030106608;110950000301066081;202605
1;110950;000802;083;01;1;2;2;3;3;2;3;2;3;3;3;2;3;2;2;3;3;1111;175,933998914468;110950000802;11095000080208301;110950000802083011;202605
1;110950;000802;083;07;1;2;2;1;2;2;2;3;3;3;3;3;3;3;2;2;2;1111;175,933998914468;110950000802;11095000080208307;110950000802083071;202605
1;110950;000802;083;08;1;2;2;1;3;2;3;2;3;2;2;2;2;3;2;2;2;1111;175,933998914468;110950000802;11095000080208308;110950000802083081;202605
1;110950;000802;083;09;1;2;3;1;3;2;3;2;2;3;3;2;3;1;3;3;3;1111;175,933998914468;110950000802;11095000080208309;110950000802083091;202605
1;110950;000802;083;10;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1111;175,933998914468;110950000802;11095000080208310;110950000802083101;202605
2;110950;900102;063;01;1;2;3;2;3;2;2;3;2;3;3;3;3;2;2;3;3;1122;606,038664469372;110950900102;11095090010206301;110950900102063011;202605
2;110950;900102;063;02;1;2;2;1;3;2;3;3;2;2;3;2;2;3;2;2;2;1122;606,038664469372;110950900102;11095090010206302;110950900102063021;202605
2;110950;900102;063;03;1;2;2;1;2;2;2;3;2;2;2;2;2;3;2;2;2;1122;606,038664469372;110950900102;11095090010206303;110950900102063031;202605
2;110950;900102;063;04;1;2;3;2;3;2;2;3;3;2;3;2;3;2;2;2;2;1122;606,038664469372;110950900102;11095090010206304;110950900102063041;202605
2;110950;900102;063;05;1;3;2;2;3;2;2;2;3;3;2;2;2;3;2;3;3;1122;606,038664469372;110950900102;11095090010206305;110950900102063051;202605
2;110950;900102;063;06;1;2;2;1;3;2;2;2;2;2;3;3;2;3;2;2;2;1122;606,038664469372;110950900102;11095090010206306;110950900102063061;202605
2;110950;900102;063;07;1;3;2;2;3;2;2;3;2;3;2;2;3;2;3;3;3;1122;606,038664469372;110950900102;11095090010206307;110950900102063071;202605
2;110950;901401;063;01;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;3;2;1121;855,881094185585;110950901401;11095090140106301;110950901401063011;202605
2;110950;901401;063;02;1;2;2;1;2;2;2;2;2;3;2;2;2;3;3;2;3;1121;855,881094185585;110950901401;11095090140106302;110950901401063021;202605
2;110950;901401;063;03;1;2;2;1;3;2;2;2;2;2;2;2;2;1;2;2;2;1121;855,881094185585;110950901401;11095090140106303;110950901401063031;202605
2;110950;901401;063;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1121;855,881094185585;110950901401;11095090140106304;110950901401063041;202605
